FIPS,NAME,NAME_,MEDHHINC,FOODCPI,FOODHOME,URBANPROP,POVPROP,LAPOPHALF,LAPOP1,MEATALTPCT,Geo Point,STUSAB,LAT,LONG
13125,Glascock,"Glascock, Georgia",48796,247.8,5057.6,0.0,0.2645182947297751,100.0,100.0,0.24472573839662448,"33.2292799721, -82.6107022318",GA,33.2292799721,-82.6107022318
13127,Glynn,"Glynn, Georgia",69164,247.8,153802.1,0.7919098762549615,0.20238150828858276,79.798,45.04,0.2391041162227603,"31.2132418055, -81.4936975935",GA,31.2132418055,-81.4936975935
13129,Gordon,"Gordon, Georgia",55535,247.8,98247.9,0.48278233362559525,0.2453452988808087,86.87333333333333,69.1711111111111,0.26655629139072845,"34.5031701949, -84.8759139254",GA,34.5031701949,-84.8759139254
13131,Grady,"Grady, Georgia",45952,247.8,39343.0,0.3757056410672948,0.25537099459854606,91.49333333333334,78.78833333333334,0.27833461835003853,"30.8746728358, -84.2344263446",GA,30.8746728358,-84.2344263446
13133,Greene,"Greene, Georgia",57132,247.8,33662.8,0.1716849559435645,0.20082166603600193,97.02142857142857,90.37285714285714,0.2603305785123967,"33.5787842008, -83.1666552038",GA,33.5787842008,-83.1666552038
13135,Gwinnett,"Gwinnett, Georgia",83457,251.1,1467816.4,0.9951022103419082,0.1505652319767411,74.60672566371682,39.31865979381443,0.2687903699354081,"33.9617197861, -84.0236132972",GA,33.9617197861,-84.0236132972
13137,Habersham,"Habersham, Georgia",57195,247.8,77611.2,0.41035803937111903,0.157836790417052,92.42125,80.55875,0.26200873362445415,"34.6310256133, -83.5311320934",GA,34.6310256133,-83.5311320934
13139,Hall,"Hall, Georgia",69267,247.8,341119.5,0.794025057778859,0.19861330738352997,82.83361111111111,63.35484848484849,0.24365256124721604,"34.316890097, -83.81967864",GA,34.316890097,-83.81967864
13141,Hancock,"Hancock, Georgia",32760,247.8,10648.5,0.3808849557522124,0.32542772861356933,95.325,85.875,0.29711673699015473,"33.2704260085, -83.0006868923",GA,33.2704260085,-83.0006868923
13143,Haralson,"Haralson, Georgia",55196,251.1,52326.6,0.22744116174261392,0.270806209313971,90.63,78.83,0.23076923076923078,"33.7942334247, -85.2110263502",GA,33.7942334247,-85.2110263502
13145,Harris,"Harris, Georgia",92510,247.8,64146.5,0.03277348813616637,0.100546694471059,95.982,88.688,0.23529411764705882,"32.7360040875, -84.9089881157",GA,32.7360040875,-84.9089881157
13147,Hart,"Hart, Georgia",49090,247.8,46744.0,0.25633535660091045,0.2708270106221548,96.088,88.64,0.24119530416221985,"34.3508983325, -82.9642475976",GA,34.3508983325,-82.9642475976
13149,Heard,"Heard, Georgia",54658,251.1,20479.1,0.0,0.20103436770103436,98.15666666666668,93.71666666666665,0.24725274725274726,"33.2970283837, -85.128270367",GA,33.2970283837,-85.128270367
13151,Henry,"Henry, Georgia",86595,251.1,356528.3,0.8607730322258813,0.12466338898071858,89.5244,67.984,0.279,"33.4529935799, -84.1541806022",GA,33.4529935799,-84.1541806022
13153,Houston,"Houston, Georgia",75249,247.8,267310.8,0.9003817900028981,0.17859707924347618,85.30347826086957,52.46869565217391,0.2607773851590106,"32.458996427, -83.6662408919",GA,32.458996427,-83.6662408919
13155,Irwin,"Irwin, Georgia",55462,247.8,13536.3,0.36126315789473684,0.21652631578947368,93.3,80.115,0.29045092838196285,"31.6022829517, -83.2763750394",GA,31.6022829517,-83.2763750394
13157,Jackson,"Jackson, Georgia",72658,247.8,128501.3,0.3993042866230831,0.176256412338761,96.21363636363635,88.16090909090909,0.2476107732406603,"34.1338827438, -83.5663480377",GA,34.1338827438,-83.5663480377
13159,Jasper,"Jasper, Georgia",60608,251.1,23355.6,0.17962522724094532,0.2080128653335198,97.88,93.78000000000002,0.26407766990291265,"33.3164335785, -83.6880895838",GA,33.3164335785,-83.6880895838
13161,Jeff Davis,"Jeff Davis, Georgia",45555,247.8,24667.4,0.3054545454545455,0.29302479338842974,94.79,83.65333333333332,0.2690941385435169,"31.8055957772, -82.6369408916",GA,31.8055957772,-82.6369408916
13163,Jefferson,"Jefferson, Georgia",41727,247.8,20229.7,0.19493012674683133,0.3097172570685733,84.3675,65.0075,0.28241206030150756,"33.0548441405, -82.4181514496",GA,33.0548441405,-82.4181514496
13165,Jenkins,"Jenkins, Georgia",40501,247.8,10205.7,0.38202637057598887,0.2951653944020356,85.545,74.8,0.27675840978593275,"32.7924711254, -81.9635320121",GA,32.7924711254,-81.9635320121
13167,Johnson,"Johnson, Georgia",47965,247.8,13441.0,0.3455356216944934,0.18562687960178367,94.17666666666666,88.54666666666667,0.3142857142857143,"32.7014650504, -82.6600810997",GA,32.7014650504,-82.6600810997
13169,Jones,"Jones, Georgia",74147,247.8,47828.5,0.32395880292679546,0.14585428442625795,97.07333333333334,88.08999999999999,0.27600444656185485,"33.0251331683, -83.5605241695",GA,33.0251331683,-83.5605241695
13171,Lamar,"Lamar, Georgia",58757,251.1,31679.6,0.3789994788952579,0.18890046899426785,86.0,66.39666666666666,0.24476650563607086,"33.0765357599, -84.1394626622",GA,33.0765357599,-84.1394626622
13173,Lanier,"Lanier, Georgia",56207,247.8,16889.0,0.2866724154450513,0.23253808565679793,93.11500000000001,79.825,0.27757216876387864,"31.0378936572, -83.0626533592",GA,31.0378936572,-83.0626533592
13175,Laurens,"Laurens, Georgia",50818,247.8,73814.9,0.43474613593943334,0.30702766185013525,91.92999999999999,71.56384615384616,0.2796738145575355,"32.4636565938, -82.9222383646",GA,32.4636565938,-82.9222383646
13177,Lee,"Lee, Georgia",80866,247.8,49914.2,0.6353703088674859,0.14523414148123548,89.38000000000001,69.522,0.29103872954140336,"31.7795065577, -84.1411344532",GA,31.7795065577,-84.1411344532
13179,Liberty,"Liberty, Georgia",62455,247.8,88705.7,0.762997315108616,0.18060369375966154,89.20642857142856,70.99076923076923,0.2828232971372162,"31.8072288628, -81.4562556854",GA,31.8072288628,-81.4562556854
13181,Lincoln,"Lincoln, Georgia",48347,247.8,13563.1,0.0,0.23018867924528302,92.64500000000001,80.36500000000001,0.2603938730853392,"33.7936596461, -82.4512128043",GA,33.7936596461,-82.4512128043
13183,Long,"Long, Georgia",55984,247.8,30840.8,0.18614586512053707,0.18701047706235377,93.33500000000001,83.745,0.2991913746630728,"31.752584831, -81.7457669756",GA,31.752584831,-81.7457669756
13185,Lowndes,"Lowndes, Georgia",54931,247.8,179637.4,0.7252541897780458,0.25855581132620387,81.8356,55.193636363636365,0.2691907634699397,"30.8338568988, -83.2677076921",GA,30.8338568988,-83.2677076921
13187,Lumpkin,"Lumpkin, Georgia",60885,247.8,54959.6,0.1718943094215265,0.19116695109751075,96.41,88.065,0.23956723338485317,"34.5721889489, -84.0026558339",GA,34.5721889489,-84.0026558339
13189,McDuffie,"Mcduffie, Georgia",53927,247.8,32786.6,0.3892041457581016,0.2633306757960887,89.182,71.296,0.27350427350427353,"33.4828592099, -82.4813683615",GA,33.4828592099,-82.4813683615
13191,McIntosh,"Mcintosh, Georgia",60997,247.8,25667.4,0.25557093425605537,0.15211072664359862,93.73666666666666,77.19,0.24070450097847357,"31.4838062078, -81.3755663746",GA,31.4838062078,-81.3755663746
13193,Macon,"Macon, Georgia",43451,247.8,15042.2,0.4716864203269037,0.2672554032070648,88.045,66.495,0.2828282828282828,"32.3583825945, -84.0424794131",GA,32.3583825945,-84.0424794131
13195,Madison,"Madison, Georgia",60198,247.8,52058.4,0.08209601171848992,0.20910180438111725,98.06,93.21666666666665,0.23183925811437403,"34.1277855795, -83.2090415694",GA,34.1277855795,-83.2090415694
13197,Marion,"Marion, Georgia",45889,247.8,13654.0,0.0,0.32205618649133294,96.955,88.295,0.27454242928452577,"32.3533781815, -84.5246378869",GA,32.3533781815,-84.5246378869
13199,Meriwether,"Meriwether, Georgia",52793,251.1,33579.2,0.16547304937806256,0.17701658499811534,91.8225,75.6375,0.2673942701227831,"33.0406559359, -84.6883115804",GA,33.0406559359,-84.6883115804
13201,Miller,"Miller, Georgia",44652,247.8,9793.7,0.0,0.2727909011373578,80.29,69.75666666666667,0.2831521739130435,"31.1639914481, -84.7307216738",GA,31.1639914481,-84.7307216738
13205,Mitchell,"Mitchell, Georgia",46974,247.8,29170.9,0.4562368252222528,0.26083768673815416,80.346,62.16600000000001,0.31436907366885486,"31.2253196926, -84.1943088346",GA,31.2253196926,-84.1943088346
13207,Monroe,"Monroe, Georgia",66185,247.8,47022.2,0.19426120183122453,0.16632421325835406,95.832,86.666,0.22218430034129694,"33.0138972496, -83.9186821405",GA,33.0138972496,-83.9186821405
13209,Montgomery,"Montgomery, Georgia",47270,247.8,14133.7,0.012798264642082429,0.2739696312364425,94.99666666666667,87.22666666666667,0.26916666666666667,"32.1733642109, -82.5348172563",GA,32.1733642109,-82.5348172563
13211,Morgan,"Morgan, Georgia",64594,251.1,33222.8,0.246772617394435,0.12420922697114643,97.148,93.938,0.2903225806451613,"33.5908249244, -83.4923823005",GA,33.5908249244,-83.4923823005
13213,Murray,"Murray, Georgia",50693,247.8,67360.7,0.30007708949842093,0.18210528933429487,94.46375,83.69125,0.26330150068212826,"34.7884475042, -84.7480935785",GA,34.7884475042,-84.7480935785
13215,Muscogee,"Muscogee, Georgia",58774,247.8,298947.2,0.9702492068835369,0.19839132519305117,68.00264150943396,32.676,0.28134196586227195,"32.5099583696, -84.8770429861",GA,32.5099583696,-84.8770429861
13217,Newton,"Newton, Georgia",71289,251.1,159146.7,0.6885570989026624,0.18138083127323174,91.11846153846153,72.8623076923077,0.2753246753246753,"33.5550489458, -83.8501865375",GA,33.5550489458,-83.8501865375
13219,Oconee,"Oconee, Georgia",101955,247.8,76799.9,0.49729090729977343,0.09528617870160576,96.065,86.45333333333333,0.2439236111111111,"33.8349402867, -83.437054781",GA,33.8349402867,-83.437054781
13221,Oglethorpe,"Oglethorpe, Georgia",59026,247.8,26219.7,0.00749185667752443,0.144885993485342,99.5125,97.865,0.24125874125874125,"33.8806479609, -83.0807032108",GA,33.8806479609,-83.0807032108
13223,Paulding,"Paulding, Georgia",85037,251.1,278058.9,0.7988132655758893,0.1204887935845842,89.89894736842105,69.77157894736843,0.25057471264367814,"33.9205455549, -84.867288503",GA,33.9205455549,-84.867288503
13225,Peach,"Peach, Georgia",60166,247.8,44510.1,0.6145396733632028,0.2569374187021246,92.54,73.00333333333333,0.2713523131672598,"32.5687919024, -83.8268633608",GA,32.5687919024,-83.8268633608
13227,Pickens,"Pickens, Georgia",70463,251.1,62496.5,0.26937246901927353,0.10699387997442378,98.65333333333332,94.58833333333332,0.2013986013986014,"34.4643197803, -84.4656390578",GA,34.4643197803,-84.4656390578
13229,Pierce,"Pierce, Georgia",56969,247.8,33996.8,0.20460933108487914,0.25760130819152743,94.36,87.52,0.23797250859106528,"31.3587576021, -82.2127427051",GA,31.3587576021,-82.2127427051
13231,Pike,"Pike, Georgia",76259,251.1,32527.1,0.010513652055654358,0.1264253583010775,98.875,96.71000000000001,0.23278688524590163,"33.0922652469, -84.3892346459",GA,33.0922652469,-84.3892346459
13233,Polk,"Polk, Georgia",51383,247.8,67992.9,0.4857604193480448,0.19886270563732947,90.71428571428571,73.90142857142857,0.23483365949119372,"34.0017844854, -85.1881533822",GA,34.0017844854,-85.1881533822
13235,Pulaski,"Pulaski, Georgia",49928,247.8,16896.5,0.32936116835409013,0.23035570289400592,95.33333333333333,87.87666666666667,0.2932479053721045,"32.2322990847, -83.4759611368",GA,32.2322990847,-83.4759611368
13237,Putnam,"Putnam, Georgia",58819,247.8,40092.7,0.18995318689232984,0.2015664386028088,96.02000000000001,88.24,0.29376163873370575,"33.3217673671, -83.3728413605",GA,33.3217673671,-83.3728413605
13239,Quitman,"Quitman, Georgia",47000,247.8,3613.5,0.2696142175986129,0.24620719549198092,100.0,99.93,0.3333333333333333,"31.8673305599, -85.0187841576",GA,31.8673305599,-85.0187841576
13241,Rabun,"Rabun, Georgia",47794,247.8,33587.6,0.2065972222222222,0.29363425925925923,90.848,78.144,0.2412280701754386,"34.8817246173, -83.4020764834",GA,34.8817246173,-83.4020764834
13243,Randolph,"Randolph, Georgia",43555,247.8,9336.3,0.49653341200767076,0.32054875350346657,87.35499999999999,69.645,0.3210702341137124,"31.7626226688, -84.7541920738",GA,31.7626226688,-84.7541920738
13245,Richmond,"Richmond, Georgia",54892,247.8,284222.5,0.9067589195577771,0.2542141678772807,85.44510638297872,57.23666666666667,0.29035079195413466,"33.3596322314, -82.0735477739",GA,33.3596322314,-82.0735477739
13247,Rockdale,"Rockdale, Georgia",76670,251.1,131848.8,0.8516671962831878,0.17276821424266664,87.66466666666666,60.785999999999994,0.2849184241941902,"33.6542354352, -84.0266082893",GA,33.6542354352,-84.0266082893
13249,Schley,"Schley, Georgia",55688,247.8,8301.1,0.0,0.2038410344171896,87.93,68.74,0.305338078291815,"32.2616858077, -84.3147208166",GA,32.2616858077,-84.3147208166
13251,Screven,"Screven, Georgia",47209,247.8,21492.0,0.210985552853669,0.22772135602918037,91.56800000000001,85.15,0.2797872340425532,"32.7505866271, -81.6119345544",GA,32.7505866271,-81.6119345544
13253,Seminole,"Seminole, Georgia",43288,247.8,13702.6,0.3123762376237624,0.1952970297029703,83.80666666666667,72.79,0.2652027027027027,"30.9387779365, -84.8688701106",GA,30.9387779365,-84.8688701106
13255,Spalding,"Spalding, Georgia",57714,251.1,103734.6,0.5822492092856717,0.2518350540072805,84.66833333333334,64.92833333333333,0.23604060913705585,"33.2608769536, -84.2841507002",GA,33.2608769536,-84.2841507002
13257,Stephens,"Stephens, Georgia",50645,247.8,45142.0,0.41474672102773186,0.14058233008961882,88.276,66.836,0.2471655328798186,"34.5539435236, -83.2934335296",GA,34.5539435236,-83.2934335296
13259,Stewart,"Stewart, Georgia",37405,247.8,7434.1,0.0,0.21176470588235294,83.78,64.7,0.281195079086116,"32.0784621843, -84.8352023744",GA,32.0784621843,-84.8352023744
13261,Sumter,"Sumter, Georgia",45785,247.8,41828.8,0.5822247862087688,0.3755599294149586,86.9525,73.55999999999999,0.29978118161925604,"32.039959396, -84.1970560516",GA,32.039959396,-84.1970560516
13263,Talbot,"Talbot, Georgia",36623,247.8,9326.2,0.059703894431927904,0.2682652075957515,100.0,98.28000000000002,0.25824175824175827,"32.699486303, -84.5330101769",GA,32.699486303,-84.5330101769
13265,Taliaferro,"Taliaferro, Georgia",35149,247.8,2391.9,0.0,0.3176470588235294,100.0,100.0,0.3054187192118227,"33.5660908408, -82.8787644687",GA,33.5660908408,-82.8787644687
13267,Tattnall,"Tattnall, Georgia",48703,247.8,37432.0,0.3166203887346291,0.2302657675525585,91.84400000000001,79.238,0.28537735849056606,"32.0457484071, -82.0581758793",GA,32.0457484071,-82.0581758793
13269,Taylor,"Taylor, Georgia",39311,247.8,13570.1,0.0,0.2916770495888363,86.05,71.55,0.2872200263504611,"32.5554592715, -84.2504642348",GA,32.5554592715,-84.2504642348
13271,Telfair,"Telfair, Georgia",32824,247.8,18375.7,0.5332658099639171,0.2781540798885864,80.06333333333333,61.49333333333333,0.29040097205346294,"31.929800968, -82.9389875255",GA,31.929800968,-82.9389875255
13273,Terrell,"Terrell, Georgia",45138,247.8,11906.0,0.4797606476592749,0.2982517892760765,84.1075,64.2875,0.26814814814814814,"31.7768809864, -84.4369222013",GA,31.7768809864,-84.4369222013
13275,Thomas,"Thomas, Georgia",45729,247.8,71848.3,0.5402309178309898,0.3186126959881396,91.41545454545455,73.04545454545455,0.27647058823529413,"30.8636815475, -83.9193134094",GA,30.8636815475,-83.9193134094
13277,Tift,"Tift, Georgia",51591,247.8,64629.7,0.5901772127043345,0.22455942270875265,87.70222222222222,67.95555555555556,0.27384780278670956,"31.4574378292, -83.5265943229",GA,31.4574378292,-83.5265943229
13279,Toombs,"Toombs, Georgia",43231,247.8,42844.6,0.4886655499720826,0.3452819653824679,87.26166666666666,66.06333333333333,0.25205479452054796,"32.1217203314, -82.3312929099",GA,32.1217203314,-82.3312929099
13281,Towns,"Towns, Georgia",49879,247.8,22280.6,0.0,0.1717670286278381,95.70333333333333,90.8,0.16455696202531644,"34.9167055034, -83.7372785445",GA,34.9167055034,-83.7372785445
13283,Treutlen,"Treutlen, Georgia",46386,247.8,10792.5,0.41346015275976367,0.2396598933563914,90.43,77.575,0.2570469798657718,"32.4038815035, -82.567282527",GA,32.4038815035,-82.567282527
13285,Troup,"Troup, Georgia",56752,247.8,105476.6,0.5557400990807824,0.256564817731451,85.27428571428571,65.30499999999999,0.2509090909090909,"33.0335103757, -85.0283367991",GA,33.0335103757,-85.0283367991
13287,Turner,"Turner, Georgia",41577,247.8,11780.5,0.5024341530395706,0.2613905879415803,85.4,63.714999999999996,0.29302832244008714,"31.7163847519, -83.6240929756",GA,31.7163847519,-83.6240929756
13289,Twiggs,"Twiggs, Georgia",42312,247.8,13398.1,0.0,0.35506087812077236,97.00999999999999,93.86,0.30483091787439615,"32.6672014402, -83.4270835327",GA,32.6672014402,-83.4270835327
13291,Union,"Union, Georgia",58485,247.8,52504.4,0.0,0.2118528061840728,97.52,92.54833333333333,0.1856763925729443,"34.8340257189, -83.990719955",GA,34.8340257189,-83.990719955
13293,Upson,"Upson, Georgia",48695,247.8,43726.7,0.529431805276905,0.2354922966271719,89.41142857142857,74.74142857142859,0.2512690355329949,"32.8812700424, -84.2993435146",GA,32.8812700424,-84.2993435146
13295,Walker,"Walker, Georgia",55288,247.8,126637.5,0.5605069150760087,0.19033603840438906,92.7176923076923,77.03923076923077,0.24238551650692225,"34.7356590026, -85.3009850599",GA,34.7356590026,-85.3009850599
13297,Walton,"Walton, Georgia",72545,251.1,159171.3,0.5712923073697892,0.12434619456411224,93.232,83.292,0.25341530054644806,"33.7815571316, -83.7338466262",GA,33.7815571316,-83.7338466262
13299,Ware,"Ware, Georgia",48612,247.8,57516.5,0.7038038931340287,0.26245189358023313,89.34777777777778,67.49333333333334,0.269041769041769,"31.0536324937, -82.4236757904",GA,31.0536324937,-82.4236757904
13301,Warren,"Warren, Georgia",42980,247.8,7523.2,0.0,0.36994109823294696,92.88,69.85,0.2924071082390953,"33.4089633624, -82.6767617191",GA,33.4089633624,-82.6767617191
13303,Washington,"Washington, Georgia",45313,247.8,27940.2,0.34418445271196396,0.2521049539847268,90.854,77.614,0.30196936542669583,"32.9695357353, -82.7958991685",GA,32.9695357353,-82.7958991685
13305,Wayne,"Wayne, Georgia",51665,247.8,48427.9,0.41726355065462906,0.2601192657494087,91.46499999999999,80.385,0.2275179856115108,"31.5514336788, -81.9167587358",GA,31.5514336788,-81.9167587358
13307,Webster,"Webster, Georgia",43453,247.8,3855.4,0.0,0.21294523171198773,94.78,89.14500000000001,0.2744360902255639,"32.0466488616, -84.5510526557",GA,32.0466488616,-84.5510526557
13309,Wheeler,"Wheeler, Georgia",41069,247.8,7773.9,0.0,0.15803571428571428,100.0,99.935,0.2995169082125604,"32.1170652349, -82.7245932678",GA,32.1170652349,-82.7245932678
13311,White,"White, Georgia",56159,247.8,56174.9,0.16647369098160297,0.17750546764441014,95.38,85.554,0.25226860254083483,"34.6463905658, -83.747108233",GA,34.6463905658,-83.747108233
